Zip Code,Beds,Baths,Living Space,State,Zip Code Population,Median Household Income,Price
19107,2,1,967,Pennsylvania,14984,105692,325000
19107,3,2,729,Pennsylvania,14984,105692,279000
19107,3,1,933,Pennsylvania,14984,105692,525000
19107,1,1,944,Pennsylvania,14984,105692,275000
19107,3,2,1776,Pennsylvania,14984,105692,1990000
19107,4,4,2905,Pennsylvania,14984,105692,1475000
19107,1,1,319,Pennsylvania,14984,105692,115000
19111,3,2,2010,Pennsylvania,68452,77163,399900
19111,3,2,1600,Pennsylvania,68452,77163,299000
19111,3,3,1332,Pennsylvania,68452,77163,309900
19111,3,3,1550,Pennsylvania,68452,77163,290000
19111,5,3,1828,Pennsylvania,68452,77163,395000
19111,3,2,1260,Pennsylvania,68452,77163,309000
19111,3,2,1170,Pennsylvania,68452,77163,275000
19111,2,1,796,Pennsylvania,68452,77163,249900
19111,3,2,1350,Pennsylvania,68452,77163,325000
19111,3,1,1224,Pennsylvania,68452,77163,314000
19111,3,2,1188,Pennsylvania,68452,77163,409900
19111,3,2,1216,Pennsylvania,68452,77163,210000
19111,3,2,1380,Pennsylvania,68452,77163,315000
19111,3,1,1330,Pennsylvania,68452,77163,263000
19111,4,1,1956,Pennsylvania,68452,77163,274900
19111,4,2,1386,Pennsylvania,68452,77163,359900
19114,4,2,1600,Pennsylvania,31815,92588,499000
19114,2,2,1498,Pennsylvania,31815,92588,195000
19114,4,3,2584,Pennsylvania,31815,92588,599900
19114,3,3,1540,Pennsylvania,31815,92588,315000
19114,3,2,1860,Pennsylvania,31815,92588,374900
19114,3,1,1368,Pennsylvania,31815,92588,231500
19114,3,2,1900,Pennsylvania,31815,92588,329000
19114,3,2,1488,Pennsylvania,31815,92588,319999
19114,4,2,2700,Pennsylvania,31815,92588,499900
19114,3,2,1215,Pennsylvania,31815,92588,275000
19114,2,2,1651,Pennsylvania,31815,92588,215000
19114,3,2,1806,Pennsylvania,31815,92588,364500
19114,4,3,1498,Pennsylvania,31815,92588,377999
19114,3,1,1596,Pennsylvania,31815,92588,214900
19114,2,2,1651,Pennsylvania,31815,92588,269900
19115,3,2,1178,Pennsylvania,35901,99941,349000
19115,5,3,1200,Pennsylvania,35901,99941,389900
19115,3,2,1596,Pennsylvania,35901,99941,499000
19115,3,3,2267,Pennsylvania,35901,99941,524900
19115,4,4,2157,Pennsylvania,35901,99941,462000
19115,3,3,1804,Pennsylvania,35901,99941,525000
19115,3,2,2082,Pennsylvania,35901,99941,425000
19115,3,3,1200,Pennsylvania,35901,99941,359900
19115,3,3,1720,Pennsylvania,35901,99941,349900
19116,2,2,1074,Pennsylvania,33573,86502,235000
19116,3,3,2032,Pennsylvania,33573,86502,529900
19116,3,3,1200,Pennsylvania,33573,86502,370000
19116,3,2,1224,Pennsylvania,33573,86502,375999
19116,3,2,1610,Pennsylvania,33573,86502,359800
19116,3,3,1656,Pennsylvania,33573,86502,429900
19118,9,8,7119,Pennsylvania,10743,173051,895000
19118,3,2,1440,Pennsylvania,10743,173051,650000
19118,8,3,4352,Pennsylvania,10743,173051,795000
19118,3,1,2584,Pennsylvania,10743,173051,8.00E+05
19119,3,1,1088,Pennsylvania,29206,120369,98500
19119,6,3,2915,Pennsylvania,29206,120369,659000
19119,3,1,1400,Pennsylvania,29206,120369,185000
19119,4,1,1580,Pennsylvania,29206,120369,250000
19119,4,3,3310,Pennsylvania,29206,120369,479000
19119,3,3,1684,Pennsylvania,29206,120369,399990
19119,3,2,1312,Pennsylvania,29206,120369,325000
19119,3,3,1600,Pennsylvania,29206,120369,335000
19119,3,2,1150,Pennsylvania,29206,120369,225000
19119,3,2,1660,Pennsylvania,29206,120369,385000
19119,4,1,1800,Pennsylvania,29206,120369,115000
19119,3,1,1440,Pennsylvania,29206,120369,265000
19119,3,2,1829,Pennsylvania,29206,120369,385000
19119,4,3,1835,Pennsylvania,29206,120369,469900
19119,4,4,1917,Pennsylvania,29206,120369,449900
19119,3,2,1108,Pennsylvania,29206,120369,209999
19119,3,1,1252,Pennsylvania,29206,120369,105000
19119,4,2,1530,Pennsylvania,29206,120369,314990
19120,3,2,1037,Pennsylvania,73896,62768,179999
19120,2,1,924,Pennsylvania,73896,62768,159900
19120,3,1,1280,Pennsylvania,73896,62768,170000
19120,3,1,1120,Pennsylvania,73896,62768,185000
19120,3,2,1362,Pennsylvania,73896,62768,240000
19120,3,1,1080,Pennsylvania,73896,62768,124900
19120,3,2,1120,Pennsylvania,73896,62768,199900
19120,3,1,1436,Pennsylvania,73896,62768,180000
19120,3,1,1058,Pennsylvania,73896,62768,152000
19120,3,2,1560,Pennsylvania,73896,62768,219000
19120,3,2,948,Pennsylvania,73896,62768,195000
19120,4,2,1216,Pennsylvania,73896,62768,204900
19120,3,2,1504,Pennsylvania,73896,62768,185000
19120,3,1,1560,Pennsylvania,73896,62768,90000
19120,3,1,942,Pennsylvania,73896,62768,135500
19120,3,2,1400,Pennsylvania,73896,62768,224999
19120,4,3,1332,Pennsylvania,73896,62768,264900
19120,3,1,1120,Pennsylvania,73896,62768,135500
19120,3,1,1138,Pennsylvania,73896,62768,219900
19120,3,2,2043,Pennsylvania,73896,62768,250000
19120,3,2,1104,Pennsylvania,73896,62768,239900
19120,3,2,1266,Pennsylvania,73896,62768,234999
19120,3,1,1280,Pennsylvania,73896,62768,109900
19121,3,2,1050,Pennsylvania,34702,60326,230000
19121,3,1,984,Pennsylvania,34702,60326,250000
19121,3,1,876,Pennsylvania,34702,60326,42900
19121,2,1,749,Pennsylvania,34702,60326,225000
19121,2,2,1230,Pennsylvania,34702,60326,345000
19121,4,4,1640,Pennsylvania,34702,60326,285999
19121,3,2,1156,Pennsylvania,34702,60326,199900
19121,4,3,1848,Pennsylvania,34702,60326,445000
19121,2,1,948,Pennsylvania,34702,60326,225000
19121,4,6,2276,Pennsylvania,34702,60326,449900
19121,4,2,1440,Pennsylvania,34702,60326,349900
19121,3,1,876,Pennsylvania,34702,60326,42900
19121,1,1,564,Pennsylvania,34702,60326,279000
19121,2,1,1476,Pennsylvania,34702,60326,238000
19121,4,2,1072,Pennsylvania,34702,60326,249900
19121,3,4,2000,Pennsylvania,34702,60326,392999
19121,3,3,1674,Pennsylvania,34702,60326,434900
19121,4,2,1160,Pennsylvania,34702,60326,160000
19121,3,1,1050,Pennsylvania,34702,60326,255000
19121,3,1,1120,Pennsylvania,34702,60326,170000
19122,2,1,756,Pennsylvania,22080,87642,299000
19122,3,3,1534,Pennsylvania,22080,87642,6.00E+05
19122,2,2,1157,Pennsylvania,22080,87642,349000
19122,3,3,2250,Pennsylvania,22080,87642,689900
19122,3,3,2508,Pennsylvania,22080,87642,695000
19122,3,3,2739,Pennsylvania,22080,87642,791350
19122,2,3,215,Pennsylvania,22080,87642,285000
19122,3,3,2034,Pennsylvania,22080,87642,499000
19122,2,2,1437,Pennsylvania,22080,87642,519000
19122,2,1,824,Pennsylvania,22080,87642,219000
19122,2,1,714,Pennsylvania,22080,87642,255000
19122,2,1,706,Pennsylvania,22080,87642,259000
19122,2,2,1437,Pennsylvania,22080,87642,519000
19123,4,4,2387,Pennsylvania,18071,126530,945000
19123,6,4,3384,Pennsylvania,18071,126530,399000
19123,3,3,2500,Pennsylvania,18071,126530,575000
19123,3,2,1386,Pennsylvania,18071,126530,6.00E+05
19123,3,3,605,Pennsylvania,18071,126530,549900
19123,2,2,1106,Pennsylvania,18071,126530,420000
19123,3,4,2034,Pennsylvania,18071,126530,690000
19123,1,2,1101,Pennsylvania,18071,126530,429000
19123,2,3,2950,Pennsylvania,18071,126530,999000
19123,3,3,2040,Pennsylvania,18071,126530,5.00E+05
19123,3,3,2652,Pennsylvania,18071,126530,5.00E+05
19123,2,2,1520,Pennsylvania,18071,126530,619900
19123,3,2,1218,Pennsylvania,18071,126530,350000
19123,2,3,1614,Pennsylvania,18071,126530,615000
19123,2,1,850,Pennsylvania,18071,126530,290000
19124,4,2,1744,Pennsylvania,71496,65736,219900
19124,4,2,1230,Pennsylvania,71496,65736,160000
19124,3,2,1350,Pennsylvania,71496,65736,129900
19124,3,2,1350,Pennsylvania,71496,65736,179900
19124,2,2,1166,Pennsylvania,71496,65736,160000
19124,3,1,1164,Pennsylvania,71496,65736,150000
19124,3,1,960,Pennsylvania,71496,65736,150000
19124,4,2,2256,Pennsylvania,71496,65736,199900
19124,3,1,956,Pennsylvania,71496,65736,175000
19124,5,2,1440,Pennsylvania,71496,65736,199900
19124,3,3,1540,Pennsylvania,71496,65736,229000
19124,3,2,1260,Pennsylvania,71496,65736,89900
19124,3,1,1078,Pennsylvania,71496,65736,239900
19124,4,2,1702,Pennsylvania,71496,65736,2.00E+05
19124,10,5,3460,Pennsylvania,71496,65736,549900
19124,3,1,1064,Pennsylvania,71496,65736,159900
19124,3,1,1260,Pennsylvania,71496,65736,249900
19124,4,2,1960,Pennsylvania,71496,65736,239900
19124,2,1,896,Pennsylvania,71496,65736,110000
19124,3,2,1078,Pennsylvania,71496,65736,195000
19124,3,1,1046,Pennsylvania,71496,65736,175900
19124,3,2,1160,Pennsylvania,71496,65736,194900
19125,3,4,2134,Pennsylvania,24948,115644,715000
19125,3,2,1608,Pennsylvania,24948,115644,499000
19125,3,1,1065,Pennsylvania,24948,115644,189900
19125,3,2,2201,Pennsylvania,24948,115644,699000
19125,3,4,2400,Pennsylvania,24948,115644,635000
19125,3,3,1629,Pennsylvania,24948,115644,429500
19125,2,1,938,Pennsylvania,24948,115644,490000
19125,2,2,1275,Pennsylvania,24948,115644,439999
19125,4,5,4050,Pennsylvania,24948,115644,1500000
19125,3,2,990,Pennsylvania,24948,115644,250000
19125,2,3,1690,Pennsylvania,24948,115644,4.00E+05
19125,3,2,2201,Pennsylvania,24948,115644,699000
19125,2,3,1200,Pennsylvania,24948,115644,440000
19125,3,2,1935,Pennsylvania,24948,115644,350000
19125,3,3,2406,Pennsylvania,24948,115644,699995
19125,3,2,1108,Pennsylvania,24948,115644,425000
19125,3,1,960,Pennsylvania,24948,115644,264900
19125,2,2,952,Pennsylvania,24948,115644,235000
19125,3,2,1150,Pennsylvania,24948,115644,432500
19125,2,2,757,Pennsylvania,24948,115644,329900
19125,4,3,2332,Pennsylvania,24948,115644,699900
19125,4,3,2400,Pennsylvania,24948,115644,575000
19125,2,2,956,Pennsylvania,24948,115644,220000
19125,3,4,1785,Pennsylvania,24948,115644,590000
19125,2,1,672,Pennsylvania,24948,115644,295000
19126,3,3,1230,Pennsylvania,18269,71954,239000
19126,3,2,1082,Pennsylvania,18269,71954,160000
19126,4,1,1502,Pennsylvania,18269,71954,149999
19127,2,2,1360,Pennsylvania,5522,140600,299000
19127,5,2,1970,Pennsylvania,5522,140600,450000
19127,3,1,1100,Pennsylvania,5522,140600,259900
19127,3,2,1694,Pennsylvania,5522,140600,380000
19127,3,2,1910,Pennsylvania,5522,140600,370000
19127,3,1,1200,Pennsylvania,5522,140600,314000
19128,2,1,1100,Pennsylvania,38840,107171,264900
19128,3,2,1536,Pennsylvania,38840,107171,299000
19128,3,2,1216,Pennsylvania,38840,107171,360000
19128,4,3,2400,Pennsylvania,38840,107171,659000
19128,3,1,1331,Pennsylvania,38840,107171,359000
19128,4,2,2250,Pennsylvania,38840,107171,450000
19128,3,3,1472,Pennsylvania,38840,107171,399000
19128,3,1,1148,Pennsylvania,38840,107171,310000
19128,3,2,1320,Pennsylvania,38840,107171,349900
19128,2,2,1556,Pennsylvania,38840,107171,299900
19128,3,2,1728,Pennsylvania,38840,107171,399900
19128,3,2,1680,Pennsylvania,38840,107171,339900
19128,4,4,3000,Pennsylvania,38840,107171,645000
19128,3,1,1344,Pennsylvania,38840,107171,250000
19128,4,3,1666,Pennsylvania,38840,107171,290000
19128,4,3,1800,Pennsylvania,38840,107171,419900
19128,5,3,4100,Pennsylvania,38840,107171,899000
19128,3,1,1490,Pennsylvania,38840,107171,259900
19128,4,2,1980,Pennsylvania,38840,107171,329000
19128,2,2,1015,Pennsylvania,38840,107171,319000
19129,3,1,1180,Pennsylvania,11551,115650,139900
19129,3,1,1152,Pennsylvania,11551,115650,95000
19129,3,1,1120,Pennsylvania,11551,115650,3.00E+05
19129,3,2,1479,Pennsylvania,11551,115650,385000
19129,3,2,1120,Pennsylvania,11551,115650,354900
19129,3,1,914,Pennsylvania,11551,115650,70000
19129,4,2,1192,Pennsylvania,11551,115650,265000
19129,2,2,1054,Pennsylvania,11551,115650,199900
19129,3,3,2592,Pennsylvania,11551,115650,650000
19129,3,2,936,Pennsylvania,11551,115650,325000
19130,5,3,2547,Pennsylvania,29378,138891,849900
19130,1,1,938,Pennsylvania,29378,138891,249000
19130,3,5,2856,Pennsylvania,29378,138891,1150000
19130,5,4,3590,Pennsylvania,29378,138891,985000
19130,1,1,1104,Pennsylvania,29378,138891,360000
19130,3,3,2210,Pennsylvania,29378,138891,875000
19130,2,1,840,Pennsylvania,29378,138891,429000
19130,1,1,1005,Pennsylvania,29378,138891,275000
19130,1,1,632,Pennsylvania,29378,138891,205000
19130,5,4,2484,Pennsylvania,29378,138891,1150000
19130,3,3,1755,Pennsylvania,29378,138891,679000
19130,2,2,1430,Pennsylvania,29378,138891,450000
19130,2,1,937,Pennsylvania,29378,138891,368000
19130,1,1,758,Pennsylvania,29378,138891,315000
19130,3,2,1753,Pennsylvania,29378,138891,918750
19131,3,1,1080,Pennsylvania,44791,60575,98000
19131,4,2,1504,Pennsylvania,44791,60575,175000
19131,2,2,1251,Pennsylvania,44791,60575,219900
19131,3,3,1938,Pennsylvania,44791,60575,345000
19131,3,3,1388,Pennsylvania,44791,60575,179900
19131,3,2,1024,Pennsylvania,44791,60575,219900
19131,4,3,1574,Pennsylvania,44791,60575,324999
19131,3,1,1030,Pennsylvania,44791,60575,78995
19131,2,1,842,Pennsylvania,44791,60575,85000
19131,4,3,1079,Pennsylvania,44791,60575,285000
19131,3,2,1284,Pennsylvania,44791,60575,269900
19131,4,3,2596,Pennsylvania,44791,60575,385000
19131,4,2,1520,Pennsylvania,44791,60575,299000
19131,3,1,1080,Pennsylvania,44791,60575,98000
19131,4,5,3840,Pennsylvania,44791,60575,499900
19131,5,4,1350,Pennsylvania,44791,60575,234900
19132,4,1,1634,Pennsylvania,32802,48243,122000
19132,3,2,1200,Pennsylvania,32802,48243,180000
19132,3,1,1726,Pennsylvania,32802,48243,130000
19132,3,2,1618,Pennsylvania,32802,48243,199900
19132,3,2,1162,Pennsylvania,32802,48243,155000
19132,3,1,1038,Pennsylvania,32802,48243,150000
19132,4,4,1915,Pennsylvania,32802,48243,299900
19132,3,1,1040,Pennsylvania,32802,48243,91000
19132,3,1,1008,Pennsylvania,32802,48243,150000
19132,5,3,1656,Pennsylvania,32802,48243,275000
19132,2,1,686,Pennsylvania,32802,48243,75000
19132,2,2,958,Pennsylvania,32802,48243,209000
19132,3,1,970,Pennsylvania,32802,48243,49900
19132,3,1,1065,Pennsylvania,32802,48243,150000
19132,3,1,1140,Pennsylvania,32802,48243,70000
19132,3,2,1200,Pennsylvania,32802,48243,180000
19132,3,1,1040,Pennsylvania,32802,48243,87900
19132,3,2,1618,Pennsylvania,32802,48243,199900
19132,7,3,1973,Pennsylvania,32802,48243,285000
19132,3,2,1134,Pennsylvania,32802,48243,136000
19132,3,1,962,Pennsylvania,32802,48243,69900
19132,2,1,924,Pennsylvania,32802,48243,90000
19132,3,3,2100,Pennsylvania,32802,48243,160000
19132,2,2,958,Pennsylvania,32802,48243,209000
19132,3,1,1050,Pennsylvania,32802,48243,109900
19132,3,1,1065,Pennsylvania,32802,48243,150000
19132,3,1,930,Pennsylvania,32802,48243,85000
19133,3,2,1160,Pennsylvania,25893,45818,185000
19133,5,1,1680,Pennsylvania,25893,45818,49000
19133,3,1,1332,Pennsylvania,25893,45818,115000
19133,4,3,2300,Pennsylvania,25893,45818,362500
19133,5,4,1908,Pennsylvania,25893,45818,265000
19133,4,3,2300,Pennsylvania,25893,45818,362500
19133,2,1,625,Pennsylvania,25893,45818,95000
19133,3,2,1384,Pennsylvania,25893,45818,99000
19133,2,1,1088,Pennsylvania,25893,45818,74900
19133,4,3,2300,Pennsylvania,25893,45818,362500
19133,3,2,1088,Pennsylvania,25893,45818,219000
19133,1,2,2448,Pennsylvania,25893,45818,179900
19134,3,1,1064,Pennsylvania,59590,53460,86500
19134,3,2,1284,Pennsylvania,59590,53460,327700
19134,3,1,1120,Pennsylvania,59590,53460,37000
19134,2,1,968,Pennsylvania,59590,53460,75000
19134,3,1,1086,Pennsylvania,59590,53460,209900
19134,2,1,990,Pennsylvania,59590,53460,149000
19134,3,1,810,Pennsylvania,59590,53460,190000
19134,3,1,960,Pennsylvania,59590,53460,79000
19134,2,1,840,Pennsylvania,59590,53460,289900
19134,3,1,1214,Pennsylvania,59590,53460,95000
19134,2,1,870,Pennsylvania,59590,53460,89900
19134,4,3,2116,Pennsylvania,59590,53460,225000
19134,4,3,2116,Pennsylvania,59590,53460,225000
19134,2,1,840,Pennsylvania,59590,53460,58000
19134,3,2,1644,Pennsylvania,59590,53460,274900
19134,3,1,1064,Pennsylvania,59590,53460,115000
19134,3,1,1158,Pennsylvania,59590,53460,155000
19134,3,2,1134,Pennsylvania,59590,53460,224999
19134,3,3,1152,Pennsylvania,59590,53460,299000
19134,3,1,1156,Pennsylvania,59590,53460,199700
19134,3,1,1156,Pennsylvania,59590,53460,199700
19134,3,1,1062,Pennsylvania,59590,53460,350000
19134,3,1,1060,Pennsylvania,59590,53460,40421
19134,3,3,1380,Pennsylvania,59590,53460,499900
19134,3,2,1176,Pennsylvania,59590,53460,174999
19134,3,1,1458,Pennsylvania,59590,53460,114900
19134,3,1,1008,Pennsylvania,59590,53460,99900
19134,3,1,1120,Pennsylvania,59590,53460,75000
19135,2,1,812,Pennsylvania,36304,69853,115000
19135,3,1,1076,Pennsylvania,36304,69853,147500
19135,3,1,1314,Pennsylvania,36304,69853,179900
19135,4,2,1600,Pennsylvania,36304,69853,215000
19135,3,3,1634,Pennsylvania,36304,69853,212900
19135,3,2,1350,Pennsylvania,36304,69853,260000
19135,2,1,896,Pennsylvania,36304,69853,150000
19135,3,1,1152,Pennsylvania,36304,69853,215000
19135,3,1,1134,Pennsylvania,36304,69853,115900
19135,3,2,960,Pennsylvania,36304,69853,204999
19135,3,2,1080,Pennsylvania,36304,69853,160000
19135,3,1,1224,Pennsylvania,36304,69853,230000
19135,2,1,980,Pennsylvania,36304,69853,160000
19135,3,1,1216,Pennsylvania,36304,69853,115000
19135,3,1,1068,Pennsylvania,36304,69853,169000
19135,3,1,1200,Pennsylvania,36304,69853,149000
19135,2,1,1108,Pennsylvania,36304,69853,150000
19136,3,1,1152,Pennsylvania,37193,80802,269000
19136,3,2,1024,Pennsylvania,37193,80802,239900
19136,3,1,1126,Pennsylvania,37193,80802,215000
19136,3,2,1152,Pennsylvania,37193,80802,230000
